latitude,longitude,date
25.645856,-100.324705,2025-01-15
25.660705,-100.382957,2025-01-15
25.655463,-100.363222,2025-01-15
25.655865,-100.366204,2025-01-15
25.653074,-100.397547,2025-01-15
25.666796,-100.408213,2025-01-15
25.653199,-100.352758,2025-01-15
25.641289,-100.317505,2025-01-15
25.678402,-100.404457,2025-01-15
25.638354,-100.337916,2025-01-15
25.641298,-100.322185,2025-01-15
25.63835,-100.337916,2025-01-15
25.688455,-100.416596,2025-01-15
25.664648,-100.412588,2025-01-15
25.655079,-100.403765,2025-01-16
25.650258,-100.352825,2025-01-16
25.65416,-100.360374,2025-01-16
25.641289,-100.317505,2025-01-16
25.63955,-100.319757,2025-01-16
25.644525,-100.333191,2025-01-16
25.648081,-100.327321,2025-01-16
25.666063,-100.402982,2025-01-16
25.674446,-100.402873,2025-01-16
25.668139,-100.382009,2025-01-16
25.662279,-100.350281,2025-01-16
25.66296,-100.354896,2025-01-16
25.666015,-100.412674,2025-01-16
25.657846,-100.370411,2025-01-16
25.653176,-100.358241,2025-01-16
25.650273,-100.358664,2025-01-16
25.651574,-100.376156,2025-01-16
25.656726,-100.370268,2025-01-16
25.645932,-100.324826,2025-01-16
25.644224,-100.321269,2025-01-16
25.659422,-100.376875,2025-01-16
25.645719,-100.380221,2025-01-17
25.662035,-100.352427,2025-01-16
25.665761,-100.416376,2025-01-16
25.668141,-100.38201,2025-01-17
25.666653,-100.404717,2025-01-17
25.660705,-100.382957,2025-01-17
25.666796,-100.408213,2025-01-17
25.645882,-100.360246,2025-01-17
25.661925,-100.401737,2025-01-17
25.653677,-100.341885,2025-01-17
25.653677,-100.341885,2025-01-17
25.638962,-100.355073,2025-01-17
25.635549,-100.370183,2025-01-17
25.674446,-100.402873,2025-01-17
25.653867,-100.378827,2025-01-17
25.664424,-100.40894,2025-01-17
25.657246,-100.370932,2025-01-17
25.6548,-100.383515,2025-01-17
25.674446,-100.402873,2025-01-17
25.670393,-100.402083,2025-01-17
25.665365,-100.421244,2025-01-17
25.643028,-100.320265,2025-01-17
25.644125,-100.321975,2025-01-17
25.65327,-100.336372,2025-01-17
25.667702,-100.367986,2025-01-17
25.655319,-100.360467,2025-01-17
25.65932,-100.344798,2025-01-17
25.653136,-100.355606,2025-01-17
25.653274,-100.352761,2025-01-17
25.647408,-100.323748,2025-01-17
25.654163,-100.337578,2025-01-17
25.648437,-100.352729,2025-01-17
25.660865,-100.348953,2025-01-17
25.662475,-100.368332,2025-01-18
25.655464,-100.363232,2025-01-18
25.668994,-100.383549,2025-01-18
25.656417,-100.399095,2025-01-18
25.663914,-100.404893,2025-01-18
25.656705,-100.369041,2025-01-18
25.656142,-100.38499,2025-01-18
25.657131,-100.368883,2025-01-18
25.651386,-100.373495,2025-01-18
25.65841,-100.391991,2025-01-18
25.646355,-100.359942,2025-01-18
25.654235,-100.338472,2025-01-18
25.662227,-100.402625,2025-01-18
25.668543,-100.365505,2025-01-18
25.678937,-100.41375,2025-01-18
25.668234,-100.405347,2025-01-18
25.660116,-100.367798,2025-01-18
25.651514,-100.371242,2025-01-18
25.653677,-100.341885,2025-01-18
25.653395,-100.350612,2025-01-19
25.652645,-100.378939,2025-01-19
25.64741,-100.323773,2025-01-19
25.681006,-100.417311,2025-01-19
25.642222,-100.372959,2025-01-20
25.648193,-100.359663,2025-01-20
25.675487,-100.417683,2025-01-20
25.643349,-100.332148,2025-01-20
25.641168,-100.369309,2025-01-20
25.666015,-100.412674,2025-01-20
25.675487,-100.417683,2025-01-20
25.651312,-100.389871,2025-01-20
25.674654,-100.420165,2025-01-20
25.674446,-100.402873,2025-01-20
25.662143,-100.363996,2025-01-20
25.647695,-100.33293,2025-01-20
25.67444,-100.402671,2025-01-20
25.648588,-100.33497,2025-01-20
25.659259,-100.393694,2025-01-20
25.651146,-100.332531,2025-01-20
25.653086,-100.355802,2025-01-20
25.643168,-100.326561,2025-01-20
25.674446,-100.402873,2025-01-21
25.637743,-100.362534,2025-01-21
25.640051,-100.361809,2025-01-21
25.656207,-100.35698,2025-01-21
25.622122,-100.323284,2025-01-21
25.675192,-100.40296,2025-01-21
25.663884,-100.391084,2025-01-21
25.648437,-100.352728,2025-01-21
25.65296,-100.358315,2025-01-21
25.675487,-100.417679,2025-01-21
25.675113,-100.414313,2025-01-21
25.661565,-100.369074,2025-01-21
25.660403,-100.397288,2025-01-21
25.651837,-100.333812,2025-01-21
25.635254,-100.360067,2025-01-22
25.671105,-100.397863,2025-01-22
25.683126,-100.414828,2025-01-22
25.659404,-100.423467,2025-01-22
25.659563,-100.369771,2025-01-22
25.648459,-100.328779,2025-01-22
25.668994,-100.383549,2025-01-22
25.679476,-100.403101,2025-01-22
25.653677,-100.341885,2025-01-22
25.675487,-100.417683,2025-01-22
25.6262,-100.362972,2025-01-22
25.660456,-100.352599,2025-01-22
25.641416,-100.317706,2025-01-22
25.656726,-100.370268,2025-01-22
25.671105,-100.397863,2025-01-22
25.655908,-100.386894,2025-01-22
25.651837,-100.333812,2025-01-23
25.634724,-100.384777,2025-01-23
25.674446,-100.402873,2025-01-23
25.661612,-100.352689,2025-01-23
25.653274,-100.352761,2025-01-23
25.668994,-100.383549,2025-01-23
25.648134,-100.38612,2025-01-23
25.659114,-100.368151,2025-01-23
25.651574,-100.376156,2025-01-23
25.65963,-100.379181,2025-01-23
25.668142,-100.382009,2025-01-23
25.65608,-100.392016,2025-01-23
25.653179,-100.358241,2025-01-23
25.662271,-100.350282,2025-01-23
25.66142,-100.368601,2025-01-23
25.659227,-100.420964,2025-01-23
25.65932,-100.344798,2025-01-24
25.663534,-100.409131,2025-01-23
25.659228,-100.42096,2025-01-24
25.669241,-100.399789,2025-01-24
25.65114,-100.33253,2025-01-24
25.630704,-100.331674,2025-01-24
25.661024,-100.355557,2025-01-24
25.657882,-100.37159,2025-01-24
25.657882,-100.37159,2025-01-24
25.652684,-100.357711,2025-01-24
25.654438,-100.357491,2025-01-24
25.651837,-100.333812,2025-01-24
25.651146,-100.332531,2025-01-24
25.674446,-100.402873,2025-01-24
25.674446,-100.402873,2025-01-24
25.655227,-100.385241,2025-01-24
25.657834,-100.370414,2025-01-24
25.655227,-100.385241,2025-01-24
25.656232,-100.405321,2025-01-24
25.650181,-100.352697,2025-01-25
25.661096,-100.367473,2025-01-25
25.651443,-100.372488,2025-01-25
25.652043,-100.364709,2025-01-25
25.635256,-100.361226,2025-01-25
25.651837,-100.333812,2025-01-25
25.656726,-100.370268,2025-01-25
25.660143,-100.376611,2025-01-25
25.65932,-100.344798,2025-01-25
25.651514,-100.371242,2025-01-25
25.641199,-100.353261,2025-01-25
25.651929,-100.377127,2025-01-26
25.652295,-100.362714,2025-01-26
25.659846,-100.374414,2025-01-26
25.660105,-100.396384,2025-01-26
25.653274,-100.352761,2025-01-26
25.685053,-100.409002,2025-01-27
25.677994,-100.407168,2025-01-27
25.659269,-100.393693,2025-01-27
25.653176,-100.358241,2025-01-27
25.679917,-100.411981,2025-01-27
25.656452,-100.388207,2025-01-27
25.656726,-100.370268,2025-01-27
25.656726,-100.370268,2025-01-27
25.634721,-100.347403,2025-01-27
25.670116,-100.388238,2025-01-27
25.667725,-100.38034,2025-01-27
25.641289,-100.317505,2025-01-27
25.656212,-100.356978,2025-01-27
25.651837,-100.333812,2025-01-27
25.651837,-100.333812,2025-01-27
25.657947,-100.391133,2025-01-27
25.650213,-100.358674,2025-01-27
25.65721,-100.410027,2025-01-27
25.651837,-100.333812,2025-01-27
25.646233,-100.382067,2025-01-27
25.667702,-100.367986,2025-01-27
25.661679,-100.351065,2025-01-28
25.667647,-100.374086,2025-01-28
25.659422,-100.376875,2025-01-28
25.642043,-100.323939,2025-01-28
25.668994,-100.383549,2025-01-28
25.655865,-100.366204,2025-01-28
25.642853,-100.319077,2025-01-28
25.643333,-100.332533,2025-01-28
25.645094,-100.339032,2025-01-28
25.651428,-100.334035,2025-01-28
25.652784,-100.358314,2025-01-28
25.657773,-100.362371,2025-01-28
25.647869,-100.326977,2025-01-28
25.656705,-100.369041,2025-01-28
25.645932,-100.324826,2025-01-28
25.647026,-100.367407,2025-01-28
25.652971,-100.340529,2025-01-28
25.653677,-100.341885,2025-01-28
25.653395,-100.350612,2025-01-28
25.656208,-100.356978,2025-01-28
25.657925,-100.352673,2025-01-28
25.647869,-100.326977,2025-01-28
25.649804,-100.330153,2025-01-28
25.644567,-100.379848,2025-01-29
25.670847,-100.394729,2025-01-29
25.645856,-100.324705,2025-01-29
25.660044,-100.379025,2025-01-29
25.669968,-100.407568,2025-01-29
25.657922,-100.352673,2025-01-29
25.665392,-100.389806,2025-01-29
25.674828,-100.407113,2025-01-29
25.674443,-100.402674,2025-01-29
25.670847,-100.394729,2025-01-29
25.650256,-100.352825,2025-01-29
25.651837,-100.333812,2025-01-29
25.663105,-100.405244,2025-01-29
25.62682,-100.365358,2025-01-29
25.653274,-100.352761,2025-01-29
25.642153,-100.347984,2025-01-29
25.637047,-100.33765,2025-01-29
25.65383,-100.338125,2025-01-30
25.647869,-100.326977,2025-01-29
25.653175,-100.346027,2025-01-29
25.663967,-100.368192,2025-01-29
25.677905,-100.402366,2025-01-29
25.685585,-100.413172,2025-01-30
25.653194,-100.352761,2025-01-30
25.642508,-100.317018,2025-01-30
25.667725,-100.38034,2025-01-30
25.65416,-100.360374,2025-01-30
25.667725,-100.38034,2025-01-30
25.653677,-100.341885,2025-01-30
25.653202,-100.352759,2025-01-30
25.670847,-100.394729,2025-01-30
25.683382,-100.417016,2025-01-30
25.652609,-100.371341,2025-01-30
25.665716,-100.368544,2025-01-30
25.660105,-100.396384,2025-01-30
25.665614,-100.380734,2025-01-30
25.651138,-100.332536,2025-01-30
25.65841,-100.391991,2025-01-30
25.670117,-100.38823,2025-01-30
25.666796,-100.408213,2025-01-30
25.660893,-100.335752,2025-01-30
25.666375,-100.403872,2025-01-30
25.659481,-100.394611,2025-01-30
25.657131,-100.368877,2025-01-30
25.664887,-100.368122,2025-01-30
25.647869,-100.326977,2025-01-30
25.656213,-100.356979,2025-01-30
25.653175,-100.346027,2025-01-30
25.646232,-100.382061,2025-01-30
25.652613,-100.371341,2025-01-30
25.654015,-100.338505,2025-01-31
25.628945,-100.364603,2025-01-31
25.667725,-100.38034,2025-01-31
25.655865,-100.366204,2025-01-31
25.656999,-100.407734,2025-01-31
25.656598,-100.356864,2025-01-31
25.623661,-100.360395,2025-01-31
25.657834,-100.370416,2025-01-31
25.636787,-100.334377,2025-01-31
25.675487,-100.417683,2025-01-31
25.638358,-100.337906,2025-01-31
25.643025,-100.320261,2025-01-31
25.648459,-100.328779,2025-01-31
25.650143,-100.387285,2025-01-31
25.64247,-100.349258,2025-01-31
25.638698,-100.353945,2025-01-31
25.660766,-100.371956,2025-01-31
25.642935,-100.332699,2025-01-31
25.660767,-100.378764,2025-01-31
25.659336,-100.404933,2025-01-31
25.660991,-100.399044,2025-01-31
25.64846,-100.334529,2025-01-24
25.686689,-100.247595,2025-01-01
25.701888,-100.141384,2025-01-01
25.636231,-100.194353,2025-01-01
25.649223,-100.188439,2025-01-01
25.672262,-100.202081,2025-01-01
25.660709,-100.150244,2025-01-01
25.657106,-100.253214,2025-01-01
25.692733,-100.225228,2025-01-01
25.660379,-100.232267,2025-01-01
25.712528,-100.192579,2025-01-01
25.640107,-100.183219,2025-01-02
25.68697,-100.165427,2025-01-02
25.647607,-100.182512,2025-01-02
25.688143,-100.180289,2025-01-02
25.664375,-100.199972,2025-01-02
25.68283,-100.231107,2025-01-02
25.676245,-100.224114,2025-01-03
25.668758,-100.232866,2025-01-03
25.693303,-100.16763,2025-01-03
25.679197,-100.243988,2025-01-03
25.691332,-100.223023,2025-01-04
25.646703,-100.178128,2025-01-05
25.695693,-100.234093,2025-01-05
25.659829,-100.146869,2025-01-05
25.659909,-100.179394,2025-01-05
25.663451,-100.249823,2025-01-05
25.670949,-100.205348,2025-01-05
25.694141,-100.239347,2025-01-05
25.658811,-100.225617,2025-01-05
25.706195,-100.20368,2025-01-06
25.692835,-100.226514,2025-01-06
25.660792,-100.178803,2025-01-06
25.664911,-100.265171,2025-01-06
25.668361,-100.17783,2025-01-06
25.681686,-100.168402,2025-01-06
25.665851,-100.267468,2025-01-07
25.682163,-100.160317,2025-01-07
25.699321,-100.254083,2025-01-07
25.684621,-100.2125,2025-01-07
25.652741,-100.202076,2025-01-08
25.653378,-100.204642,2025-01-08
25.704262,-100.155063,2025-01-08
25.679705,-100.252803,2025-01-08
25.660952,-100.151095,2025-01-08
25.695688,-100.234091,2025-01-08
25.68252,-100.259845,2025-01-08
25.674184,-100.190083,2025-01-09
25.688014,-100.229852,2025-01-09
25.687954,-100.187738,2025-01-09
25.656084,-100.215848,2025-01-09
25.689375,-100.194631,2025-01-09
25.689375,-100.194631,2025-01-09
25.674552,-100.195774,2025-01-09
25.658017,-100.222909,2025-01-09
25.695736,-100.232956,2025-01-10
25.674415,-100.23726,2025-01-10
25.709733,-100.184684,2025-01-10
25.689878,-100.209269,2025-01-10
25.659989,-100.179542,2025-01-10
25.650651,-100.19471,2025-01-10
25.655852,-100.182973,2025-01-10
25.701303,-100.226533,2025-01-11
25.694635,-100.173696,2025-01-11
25.669797,-100.23819,2025-01-11
25.660578,-100.201298,2025-01-11
25.692363,-100.189868,2025-01-11
25.663728,-100.245974,2025-01-11
25.697952,-100.24624,2025-01-11
25.674897,-100.21225,2025-01-11
25.688013,-100.229857,2025-01-11
25.666853,-100.173676,2025-01-12
25.688041,-100.180146,2025-01-12
25.686247,-100.243457,2025-01-12
25.728475,-100.195226,2025-01-12
25.658373,-100.225034,2025-01-12
25.709693,-100.19216,2025-01-12
25.66075,-100.234463,2025-01-12
25.684318,-100.247892,2025-01-13
25.687759,-100.261832,2025-01-13
25.702587,-100.225423,2025-01-13
25.703066,-100.250609,2025-01-13
25.666139,-100.17134,2025-01-14
25.661815,-100.258773,2025-01-14
25.695111,-100.218295,2025-01-14
25.687357,-100.190583,2025-01-14
25.662357,-100.23962,2025-01-14
25.690107,-100.238938,2025-01-15
25.688608,-100.145228,2025-01-15
25.643317,-100.190145,2025-01-15
25.626147,-100.267553,2025-01-15
25.66068,-100.150124,2025-01-15
25.663569,-100.143845,2025-01-15
25.649901,-100.166507,2025-01-15
25.660385,-100.254323,2025-01-16
25.650886,-100.188919,2025-01-16
25.693257,-100.213909,2025-01-16
25.662363,-100.239618,2025-01-16
25.670204,-100.181674,2025-01-16
25.660899,-100.150933,2025-01-16
25.660899,-100.150933,2025-01-16
25.702735,-100.231954,2025-01-17
25.644767,-100.170712,2025-01-17
25.663628,-100.140841,2025-01-17
25.722845,-100.204254,2025-01-17
25.692876,-100.164634,2025-01-17
25.684247,-100.243633,2025-01-17
25.661707,-100.210059,2025-01-18
25.6857,-100.23578,2025-01-18
25.667389,-100.148986,2025-01-18
25.701869,-100.141318,2025-01-18
25.69093,-100.215303,2025-01-18
25.680631,-100.243884,2025-01-18
25.657756,-100.221846,2025-01-18
25.674811,-100.2164,2025-01-18
25.69456,-100.245579,2025-01-18
25.696755,-100.212958,2025-01-18
25.6542,-100.203507,2025-01-18
25.704932,-100.224329,2025-01-19
25.707219,-100.178848,2025-01-19
25.667537,-100.224514,2025-01-19
25.724231,-100.18877,2025-01-19
25.69285,-100.226528,2025-01-19
25.660143,-100.231304,2025-01-19
25.69569,-100.234091,2025-01-19
25.68847,-100.243451,2025-01-20
25.658714,-100.225639,2025-01-20
25.660237,-100.148416,2025-01-20
25.674763,-100.215843,2025-01-20
25.669297,-100.145395,2025-01-20
25.674568,-100.198285,2025-01-20
25.674276,-100.244453,2025-01-21
25.662577,-100.200569,2025-01-21
25.672152,-100.186556,2025-01-21
25.685368,-100.251876,2025-01-21
25.674665,-100.193096,2025-01-21
25.693776,-100.212789,2025-01-21
25.659868,-100.254839,2025-01-21
25.694162,-100.239265,2025-01-21
25.679662,-100.24585,2025-01-22
25.70381,-100.164177,2025-01-22
25.688044,-100.180142,2025-01-22
25.67173,-100.223189,2025-01-22
25.675913,-100.222399,2025-01-23
25.649148,-100.188547,2025-01-23
25.691791,-100.157833,2025-01-23
25.692581,-100.149973,2025-01-23
25.672363,-100.250815,2025-01-23
25.682098,-100.260887,2025-01-23
25.664711,-100.165111,2025-01-23
25.821909,-100.222953,2025-01-23
25.688609,-100.173295,2025-01-23
25.686985,-100.165404,2025-01-24
25.6908,-100.244921,2025-01-24
25.696283,-100.231845,2025-01-24
25.682697,-100.234118,2025-01-24
25.682739,-100.2332,2025-01-24
25.685354,-100.251872,2025-01-24
25.705535,-100.164015,2025-01-24
25.661874,-100.154131,2025-01-24
25.692752,-100.227409,2025-01-24
25.676034,-100.222206,2025-01-25
25.69639,-100.164361,2025-01-25
25.69574,-100.232948,2025-01-25
25.689141,-100.243798,2025-01-25
25.668393,-100.259969,2025-01-25
25.71974,-100.18987,2025-01-25
25.722675,-100.200793,2025-01-25
25.537931,-103.395934,2025-01-25
25.695738,-100.232956,2025-01-26
25.66623,-100.142993,2025-01-26
25.649251,-100.188522,2025-01-26
25.661039,-100.150887,2025-01-26
25.697501,-100.166502,2025-01-26
25.683637,-100.214206,2025-01-26
25.674281,-100.24445,2025-01-27
25.694477,-100.172854,2025-01-27
25.700618,-100.163888,2025-01-27
25.684245,-100.243634,2025-01-27
25.639561,-100.268424,2025-01-27
25.63995,-100.181223,2025-01-27
25.660361,-100.178965,2025-01-27
25.688825,-100.244734,2025-01-28
25.704931,-100.224329,2025-01-28
25.68443,-100.205849,2025-01-28
25.668019,-100.17746,2025-01-29
25.682882,-100.230444,2025-01-29
25.694044,-100.210372,2025-01-29
25.680965,-100.248221,2025-01-29
25.708857,-100.19211,2025-01-29
25.6797,-100.247744,2025-01-29
25.662304,-100.200352,2025-01-29
25.6898,-100.25451,2025-01-29
25.674761,-100.212271,2025-01-29
25.678923,-100.239728,2025-01-30
25.66682,-100.221152,2025-01-30
25.668518,-100.206454,2025-01-30
25.65056,-100.194798,2025-01-30
25.666125,-100.171343,2025-01-30
25.695357,-100.177822,2025-01-31
25.645514,-100.21035,2025-01-31
25.690119,-100.238861,2025-01-31
25.683598,-100.243681,2025-01-31
25.646579,-100.178166,2025-01-31
25.682697,-100.234119,2025-01-31
25.656016,-100.223552,2025-01-31
25.670331,-100.159464,2025-01-31
25.729302,-100.381595,2025-01-01
25.729302,-100.381595,2025-01-01
25.690172,-100.323329,2025-01-01
25.745238,-100.387315,2025-01-01
25.66589,-100.321646,2025-01-01
25.742215,-100.352037,2025-01-01
25.785182,-100.390196,2025-01-01
25.686119,-100.341421,2025-01-01
25.730618,-100.392662,2025-01-01
25.671344,-100.315033,2025-01-01
25.743713,-100.366144,2025-01-01
25.670215,-100.304952,2025-01-01
25.696459,-100.324715,2025-01-01
25.74323,-100.356406,2025-01-01
25.729889,-100.331741,2025-01-01
25.656843,-100.305067,2025-01-01
25.646258,-100.274936,2025-01-01
25.610132,-100.2704,2025-01-01
25.684384,-100.309367,2025-01-01
25.746479,-100.323053,2025-01-01
25.647748,-100.290249,2025-01-01
25.726248,-100.331472,2025-01-01
25.637448,-100.283418,2025-01-02
25.725703,-100.323151,2025-01-02
25.719918,-100.332403,2025-01-02
25.716545,-100.342553,2025-01-02
25.683608,-100.318156,2025-01-02
25.699075,-100.356692,2025-01-02
25.593708,-100.260787,2025-01-02
25.597434,-100.255934,2025-01-02
25.69303,-100.34401,2025-01-02
25.714118,-100.328753,2025-01-02
25.684116,-100.330668,2025-01-02
25.655995,-100.296285,2025-01-02
25.691687,-100.311283,2025-01-02
25.685832,-100.2685,2025-01-02
25.685177,-100.308265,2025-01-02
25.580392,-100.250892,2025-01-02
25.629795,-100.299238,2025-01-02
25.659993,-100.29711,2025-01-02
25.733007,-100.381719,2025-01-02
25.770219,-100.420139,2025-01-02
25.694297,-100.297539,2025-01-02
25.69777,-100.324984,2025-01-02
25.5966,-100.263342,2025-01-02
25.628948,-100.272659,2025-01-02
25.734056,-100.400717,2025-01-02
25.770219,-100.420139,2025-01-02
25.687402,-100.296427,2025-01-02
25.675574,-100.352497,2025-01-02
25.685858,-100.331394,2025-01-02
25.697085,-100.348954,2025-01-02
25.73495,-100.37775,2025-01-02
25.665489,-100.319552,2025-01-02
25.666383,-100.303197,2025-01-02
25.730051,-100.346001,2025-01-02
25.679138,-100.317841,2025-01-02
25.683474,-100.351874,2025-01-02
25.677866,-100.289845,2025-01-02
25.721261,-100.388526,2025-01-02
25.72041,-100.342585,2025-01-02
25.68564,-100.29654,2025-01-02
25.668634,-100.298938,2025-01-02
25.670217,-100.298565,2025-01-02
25.721579,-100.390534,2025-01-02
25.707239,-100.368061,2025-01-02
25.723509,-100.317009,2025-01-02
25.731844,-100.342668,2025-01-02
25.601437,-100.265624,2025-01-02
25.64571,-100.297328,2025-01-02
25.680972,-100.336825,2025-01-02
25.647144,-100.274741,2025-01-02
25.706234,-100.298763,2025-01-02
25.609045,-100.270304,2025-01-02
25.7322,-100.387468,2025-01-02
25.741907,-100.373793,2025-01-03
25.725052,-100.342483,2025-01-03
25.677428,-100.318065,2025-01-03
25.741371,-100.415214,2025-01-03
25.656843,-100.305067,2025-01-03
25.704512,-100.36903,2025-01-03
25.750457,-100.359886,2025-01-03
25.731844,-100.342668,2025-01-03
25.71741,-100.329278,2025-01-03
25.675195,-100.313423,2025-01-03
25.594053,-100.260723,2025-01-03
25.687402,-100.296427,2025-01-03
25.770219,-100.420139,2025-01-03
25.739266,-100.358643,2025-01-03
25.66058,-100.310315,2025-01-03
25.661274,-100.324503,2025-01-03
25.670731,-100.385645,2025-01-03
25.723113,-100.330304,2025-01-03
25.675574,-100.352497,2025-01-03
25.613827,-100.273716,2025-01-03
25.736247,-100.395272,2025-01-03
25.684434,-100.318187,2025-01-03
25.690172,-100.323329,2025-01-03
25.643085,-100.274016,2025-01-03
25.643085,-100.274016,2025-01-03
25.682721,-100.269248,2025-01-03
25.72012,-100.388324,2025-01-03
25.749388,-100.42819,2025-01-03
25.675295,-100.314495,2025-01-03
25.673229,-100.335492,2025-01-03
25.677347,-100.309294,2025-01-03
25.682884,-100.311491,2025-01-03
25.582193,-100.257163,2025-01-03
25.728379,-100.321135,2025-01-03
25.767257,-100.38239,2025-01-03
25.754611,-100.395163,2025-01-03
25.72611,-100.323279,2025-01-03
25.661609,-100.308072,2025-01-03
25.635086,-100.27275,2025-01-03
25.668235,-100.345326,2025-01-03
25.671416,-100.285811,2025-01-03
25.723409,-100.393523,2025-01-03
25.78102,-100.376006,2025-01-03
25.70407,-100.315577,2025-01-03
25.696344,-100.291244,2025-01-03
25.66402,-100.312217,2025-01-03
25.685141,-100.323747,2025-01-03
25.704002,-100.299732,2025-01-03
25.685619,-100.310916,2025-01-03
25.673251,-100.287016,2025-01-03
25.668634,-100.298938,2025-01-03
25.682437,-100.298992,2025-01-03
25.686415,-100.268497,2025-01-03
25.681927,-100.290901,2025-01-03
25.762964,-100.406724,2025-01-03
25.762964,-100.406724,2025-01-03
25.654067,-100.299711,2025-01-03
25.666531,-100.338549,2025-01-03
25.682896,-100.278923,2025-01-03
25.672194,-100.337284,2025-01-03
25.664962,-100.334894,2025-01-03
25.708756,-100.373525,2025-01-03
25.685098,-100.292508,2025-01-03
25.755118,-100.375248,2025-01-03
25.717139,-100.354225,2025-01-03
25.694288,-100.356586,2025-01-03
25.694479,-100.351402,2025-01-03
25.704617,-100.351492,2025-01-03
25.736374,-100.375953,2025-01-03
25.696615,-100.310651,2025-01-03
25.7661,-100.375741,2025-01-03
25.653826,-100.28787,2025-01-03
25.693197,-100.333319,2025-01-03
25.755186,-100.415938,2025-01-03
25.72012,-100.388324,2025-01-03
25.768075,-100.393213,2025-01-03
25.736835,-100.367125,2025-01-04
25.62673,-100.280396,2025-01-04
25.675574,-100.352497,2025-01-04
25.593708,-100.260787,2025-01-04
25.64474,-100.29729,2025-01-04
25.676259,-100.352265,2025-01-04
25.749138,-100.355288,2025-01-04
25.661803,-100.307121,2025-01-04
25.669975,-100.289807,2025-01-04
25.678997,-100.308107,2025-01-04
25.663154,-100.318968,2025-01-04
25.676937,-100.297718,2025-01-04
25.683212,-100.277681,2025-01-04
25.705064,-100.285964,2025-01-04
25.6887,-100.268255,2025-01-04
25.665566,-100.349154,2025-01-04
25.66656,-100.279027,2025-01-04
25.696777,-100.351132,2025-01-04
25.583139,-100.25454,2025-01-04
25.583139,-100.25454,2025-01-04
25.5234,-100.206714,2025-01-04
25.585203,-100.257077,2025-01-04
25.7719,-100.379004,2025-01-04
25.683665,-100.302685,2025-01-04
25.691643,-100.351527,2025-01-04
25.68063,-100.35781,2025-01-04
25.694479,-100.351402,2025-01-04
25.609045,-100.270304,2025-01-04
25.676259,-100.352265,2025-01-04
25.7171,-100.343725,2025-01-04
25.610132,-100.2704,2025-01-04
25.731222,-100.346733,2025-01-04
25.747711,-100.361059,2025-01-04
25.743545,-100.34249,2025-01-04
25.743545,-100.34249,2025-01-04
25.682896,-100.278923,2025-01-04
25.677347,-100.309294,2025-01-04
25.677023,-100.314234,2025-01-04
25.668634,-100.298938,2025-01-04
25.68341,-100.316289,2025-01-04
25.680486,-100.274145,2025-01-04
25.683962,-100.305503,2025-01-04
25.682041,-100.303865,2025-01-04
25.686152,-100.325565,2025-01-04
25.673251,-100.287016,2025-01-04
25.735272,-100.398772,2025-01-04
25.723882,-100.335467,2025-01-04
25.723524,-100.342452,2025-01-04
25.701371,-100.351384,2025-01-04
25.701275,-100.342928,2025-01-04
25.675574,-100.352497,2025-01-04
25.647765,-100.274977,2025-01-04
25.768761,-100.423273,2025-01-04
25.736835,-100.367125,2025-01-04
25.718519,-100.342573,2025-01-04
25.640357,-100.30807,2025-01-04
25.675574,-100.352497,2025-01-04
25.667194,-100.284491,2025-01-04
25.631011,-100.27943,2025-01-04
25.768761,-100.423273,2025-01-04
25.668634,-100.298938,2025-01-04
25.684443,-100.325787,2025-01-04
25.683962,-100.305503,2025-01-04
25.651311,-100.292613,2025-01-04
25.733438,-100.343195,2025-01-04
25.689624,-100.282269,2025-01-04
25.638986,-100.307378,2025-01-04
25.714903,-100.387439,2025-01-04
25.728475,-100.378539,2025-01-04
25.73146,-100.387001,2025-01-04
25.753425,-100.36446,2025-01-04
25.670525,-100.29883,2025-01-05
25.674931,-100.309558,2025-01-05
25.680159,-100.318635,2025-01-05
25.662065,-100.329069,2025-01-05
25.663172,-100.320093,2025-01-05
25.685993,-100.316234,2025-01-05
25.725095,-100.342635,2025-01-05
25.684104,-100.298784,2025-01-05
25.684947,-100.306342,2025-01-05
25.601882,-100.265936,2025-01-05
25.70451,-100.333277,2025-01-05
25.711401,-100.299678,2025-01-05
25.714287,-100.3499,2025-01-05
25.723113,-100.330304,2025-01-05
25.662937,-100.318017,2025-01-05
25.626452,-100.276875,2025-01-05
25.559052,-100.234226,2025-01-05
25.734898,-100.398197,2025-01-05
25.675574,-100.352497,2025-01-05
25.601424,-100.265885,2025-01-05
25.681844,-100.301958,2025-01-05
25.694337,-100.329331,2025-01-05
25.705001,-100.351665,2025-01-05
25.67372,-100.33062,2025-01-05
25.781427,-100.372822,2025-01-05
25.643085,-100.274016,2025-01-05
25.62382,-100.297167,2025-01-05
25.687302,-100.283276,2025-01-05
25.643974,-100.274535,2025-01-05
25.593211,-100.260699,2025-01-05
25.585121,-100.256473,2025-01-05
25.681926,-100.295086,2025-01-05
25.672327,-100.319774,2025-01-05
25.666848,-100.319836,2025-01-05
25.682628,-100.352088,2025-01-05
25.666074,-100.297433,2025-01-05
25.655453,-100.302355,2025-01-05
25.738448,-100.330352,2025-01-05
25.699652,-100.362524,2025-01-05
25.670876,-100.353298,2025-01-05
25.758197,-100.368186,2025-01-05
25.51694,-100.218276,2025-01-05
25.775665,-100.408824,2025-01-05
